Kudos Date,Kudos Type,Parent ID
"9 Apr 2017, 06:42:17",Activity,933332119
"9 Apr 2017, 06:42:23",Activity,932621826
"9 Apr 2017, 06:42:26",Activity,932582995
"9 Apr 2017, 06:42:45",Activity,931977122
"9 Apr 2017, 06:43:10",Activity,933285562
"11 Apr 2017, 09:12:12",Activity,937267432
"13 Apr 2017, 22:29:50",Activity,934804464
"13 Apr 2017, 22:30:56",Activity,939473316
"15 Apr 2017, 21:20:19",Activity,943753648
"15 Apr 2017, 21:20:24",Activity,943744296
"15 Apr 2017, 21:20:32",Activity,943719305
"15 Apr 2017, 21:21:18",Activity,943403839
"19 Apr 2017, 11:35:41",Activity,948610443
"22 Apr 2017, 18:52:42",Activity,953179771
"22 Apr 2017, 18:52:56",Activity,952828437
"22 Apr 2017, 18:53:13",Activity,952585841
"28 Apr 2017, 15:51:31",Activity,960370741
"28 Apr 2017, 21:08:50",Activity,961857988
"30 Apr 2017, 16:52:57",Activity,963079553
"30 Apr 2017, 16:53:34",Activity,962341523
"30 Apr 2017, 18:40:53",Activity,964071290
"2 May 2017, 13:00:48",Activity,966133918
"5 May 2017, 08:22:50",Activity,969758809
"5 May 2017, 08:22:52",Activity,969759344
"8 May 2017, 07:18:57",Activity,975645994
"8 May 2017, 07:29:33",Activity,974769918
"8 May 2017, 07:54:58",Activity,975800765
"8 May 2017, 07:55:06",Activity,974865456
"11 May 2017, 09:44:39",Activity,980504806
"11 May 2017, 09:44:42",Activity,980250077
"13 May 2017, 18:08:25",Activity,984565255
"18 May 2017, 07:45:23",Activity,992908157
"18 May 2017, 07:45:25",Activity,993703483
"18 May 2017, 07:45:28",Activity,992829747
"18 May 2017, 16:35:10",Activity,993120933
"21 May 2017, 07:33:43",Activity,997539091
"21 May 2017, 07:33:45",Activity,996918974
"21 May 2017, 07:34:10",Activity,994331143
"21 May 2017, 20:53:04",Activity,999152226
"23 May 2017, 18:39:28",Activity,1002099573
"26 May 2017, 08:33:40",Activity,1006138078
"28 May 2017, 11:32:58",Activity,1009300693
"30 May 2017, 13:34:55",Activity,1012698647
"30 May 2017, 13:35:00",Activity,1012554408
"31 May 2017, 21:15:35",Activity,1014696825
"1 Jun 2017, 13:14:25",Activity,1014929515
"1 Jun 2017, 13:20:24",Activity,1014779628
"2 Jun 2017, 08:54:38",Activity,1017203111
"2 Jun 2017, 08:56:03",Activity,1016620784
"3 Jun 2017, 18:26:48",Activity,1018797303
"3 Jun 2017, 18:30:18",Activity,1019524292
"3 Jun 2017, 18:31:17",Activity,1018556629
"4 Jun 2017, 17:44:44",Activity,1020898032
"6 Jun 2017, 09:30:50",Activity,1023441853
"6 Jun 2017, 09:33:04",Activity,1023441840
"7 Jun 2017, 21:25:18",Activity,1025738488
"7 Jun 2017, 21:25:19",Activity,1025739160
"7 Jun 2017, 21:25:21",Activity,1025854661
"7 Jun 2017, 21:26:09",Activity,1024825760
"7 Jun 2017, 21:35:41",Activity,1024154289
"7 Jun 2017, 21:36:57",Activity,1024190552
"7 Jun 2017, 22:16:56",Activity,1025713569
"8 Jun 2017, 08:07:20",Activity,1026255777
"8 Jun 2017, 09:04:33",Activity,1026252333
"9 Jun 2017, 13:28:23",Activity,1027245002
"9 Jun 2017, 15:41:56",Activity,1028178540
"11 Jun 2017, 14:05:35",Activity,1031362631
"11 Jun 2017, 14:05:45",Activity,1031124126
"11 Jun 2017, 14:06:25",Activity,1030887059
"11 Jun 2017, 18:12:18",Activity,1031721422
"13 Jun 2017, 18:08:41",Activity,1034898121
"13 Jun 2017, 18:09:50",Activity,1034186258
"14 Jun 2017, 22:42:38",Activity,1036616887
"15 Jun 2017, 08:24:58",Activity,1037421286
"16 Jun 2017, 22:42:02",Activity,1039527634
"18 Jun 2017, 10:12:59",Activity,1041372628
"18 Jun 2017, 19:14:29",Activity,1042781313
"18 Jun 2017, 19:14:52",Activity,1043177426
"20 Jun 2017, 09:51:43",Activity,1045305603
"21 Jun 2017, 07:57:15",Activity,1046372162
"21 Jun 2017, 11:35:03",Activity,1045313063
"21 Jun 2017, 23:00:50",Activity,1047733355
"21 Jun 2017, 23:09:23",Activity,1048084015
"21 Jun 2017, 23:09:25",Activity,1048076539
"21 Jun 2017, 23:09:28",Activity,1048054302
"22 Jun 2017, 08:53:28",Activity,1048452478
"22 Jun 2017, 21:14:34",Activity,1049302640
"23 Jun 2017, 15:39:01",Activity,1050287508
"24 Jun 2017, 18:38:07",Activity,1051306851
"24 Jun 2017, 19:43:12",Activity,1051635040
"25 Jun 2017, 18:22:14",Activity,1053685837
"25 Jun 2017, 18:22:15",Activity,1053685833
"25 Jun 2017, 18:22:31",Activity,1053685958
"25 Jun 2017, 18:22:47",Activity,1053685916
"26 Jun 2017, 15:53:44",Activity,1055091789
"27 Jun 2017, 08:41:26",Activity,1055602930
"28 Jun 2017, 07:44:03",Activity,1056766789
"29 Jun 2017, 06:05:58",Activity,1058440383
"29 Jun 2017, 07:50:19",Activity,1058458267
"29 Jun 2017, 19:49:46",Activity,1059760215
"30 Jun 2017, 14:57:53",Activity,1060915378
"1 Jul 2017, 08:58:35",Activity,1061768006
"2 Jul 2017, 13:47:38",Activity,1063909977
"2 Jul 2017, 13:47:52",Activity,1063589131
"2 Jul 2017, 13:48:14",Activity,1062713704
"2 Jul 2017, 13:48:17",Activity,1063588034
"2 Jul 2017, 13:48:19",Activity,1062824726
"2 Jul 2017, 19:41:54",Activity,1064281399
"2 Jul 2017, 19:42:53",Activity,1062455534
"3 Jul 2017, 12:00:00",Activity,1065336682
"3 Jul 2017, 12:00:34",Activity,1062986202
"3 Jul 2017, 15:09:46",Activity,1065501448
"4 Jul 2017, 09:42:39",Activity,1066144476
"5 Jul 2017, 07:41:51",Activity,1067765234
"5 Jul 2017, 07:41:57",Activity,1067810350
"5 Jul 2017, 07:41:58",Activity,1067860292
"5 Jul 2017, 07:42:02",Activity,1067914387
"5 Jul 2017, 07:42:07",Activity,1067211964
"5 Jul 2017, 21:27:23",Activity,1069221082
"5 Jul 2017, 21:27:24",Activity,1069256492
"5 Jul 2017, 21:27:32",Activity,1069181483
"6 Jul 2017, 08:59:27",Activity,1070000116
"6 Jul 2017, 08:59:50",Activity,1069356319
"6 Jul 2017, 09:00:30",Activity,1070088858
"7 Jul 2017, 12:47:23",Activity,1071595996
"7 Jul 2017, 15:45:48",Activity,1072008790
"9 Jul 2017, 16:03:55",Activity,1075001616
"9 Jul 2017, 16:32:05",Activity,1073884234
"9 Jul 2017, 16:32:07",Activity,1074031680
"9 Jul 2017, 16:32:41",Activity,1073701168
"11 Jul 2017, 22:31:04",Activity,1078895298
"11 Jul 2017, 22:31:11",Activity,1078895209
"14 Jul 2017, 07:46:07",Activity,1082085419
"17 Jul 2017, 12:30:57",Activity,1087463917
"18 Jul 2017, 13:16:53",Activity,1089436056
"19 Jul 2017, 06:44:48",Activity,1090298852
"20 Jul 2017, 14:38:04",Activity,1091602923
"21 Jul 2017, 13:05:02",Activity,1093273220
"21 Jul 2017, 13:05:30",Activity,1093852662
"21 Jul 2017, 20:04:41",Activity,1094842706
"22 Jul 2017, 16:41:09",Activity,1096153986
"22 Jul 2017, 20:26:23",Activity,1096459831
"23 Jul 2017, 12:24:12",Activity,1097431414
"23 Jul 2017, 19:23:22",Activity,1098263400
"24 Jul 2017, 09:09:47",Activity,1098844362
"25 Jul 2017, 10:44:14",Activity,1100317287
"25 Jul 2017, 10:44:15",Activity,1100260490
"25 Jul 2017, 10:44:18",Activity,1100326171
"25 Jul 2017, 14:05:41",Activity,1100650513
"25 Jul 2017, 14:54:07",Activity,1100773296
"25 Jul 2017, 20:37:12",Activity,1101334534
"26 Jul 2017, 07:42:58",Activity,1101941423
"26 Jul 2017, 20:49:30",Activity,1102987999
"27 Jul 2017, 09:21:08",Activity,1103092654
"27 Jul 2017, 09:21:11",Activity,1103628057
"27 Jul 2017, 09:21:22",Activity,1102925343
"27 Jul 2017, 14:21:39",Activity,1103934750
"27 Jul 2017, 14:21:47",Activity,1103640250
"28 Jul 2017, 07:27:17",Activity,1105131662
"28 Jul 2017, 07:27:20",Activity,1105121784
"28 Jul 2017, 07:27:21",Activity,1104458677
"29 Jul 2017, 21:37:31",Activity,1105994733
"1 Aug 2017, 12:40:20",Activity,1110794016
"1 Aug 2017, 15:33:21",Activity,1112104095
"2 Aug 2017, 20:20:03",Activity,1114365347
"2 Aug 2017, 21:12:50",Activity,1114416897
"3 Aug 2017, 12:45:40",Activity,1115091679
"3 Aug 2017, 12:45:53",Activity,1114513632
"4 Aug 2017, 12:15:29",Activity,1116678991
"4 Aug 2017, 14:17:41",Activity,1116869296
"6 Aug 2017, 15:16:40",Activity,1120120019
"6 Aug 2017, 15:16:42",Activity,1119952337
"6 Aug 2017, 15:16:52",Activity,1119699907
"6 Aug 2017, 15:17:03",Activity,1119727927
"6 Aug 2017, 15:17:16",Activity,1119437268
"10 Aug 2017, 09:31:47",Activity,1125653256
"11 Aug 2017, 14:35:32",Activity,1127951097
"11 Aug 2017, 14:35:38",Activity,1127873519
"12 Aug 2017, 17:58:54",Activity,1130088730
"12 Aug 2017, 17:59:01",Activity,1129713375
"12 Aug 2017, 17:59:05",Activity,1129713404
"12 Aug 2017, 17:59:07",Activity,1129719786
"12 Aug 2017, 17:59:17",Activity,1129709257
"12 Aug 2017, 17:59:21",Activity,1129883762
"12 Aug 2017, 17:59:26",Activity,1130017379
"16 Aug 2017, 13:11:21",Activity,1133716791
"18 Aug 2017, 15:40:20",Activity,1139734809
"19 Aug 2017, 10:02:03",Activity,1140755137
"19 Aug 2017, 10:04:49",Activity,1140734124
"19 Aug 2017, 11:44:30",Activity,1141023063
"20 Aug 2017, 13:02:44",Activity,1142692899
"20 Aug 2017, 13:02:46",Activity,1142582688
"20 Aug 2017, 13:21:25",Activity,1142755521
"20 Aug 2017, 15:54:36",Activity,1143010681
"21 Aug 2017, 10:22:09",Activity,1143622769
"24 Aug 2017, 08:07:02",Activity,1149245556
"24 Aug 2017, 15:27:59",Activity,1149772984
"26 Aug 2017, 09:51:18",Activity,1152427917
"26 Aug 2017, 15:51:49",Activity,1153008129
"26 Aug 2017, 15:52:43",Activity,1152977165
"26 Aug 2017, 15:52:46",Activity,1152982291
"26 Aug 2017, 17:38:22",Activity,1153313358
"29 Aug 2017, 13:33:08",Activity,1157981705
"30 Aug 2017, 19:58:44",Activity,1160096748
"31 Aug 2017, 08:07:14",Activity,1160448295
"1 Sep 2017, 12:03:21",Activity,1162621890
"1 Sep 2017, 17:21:03",Activity,1163142167
"2 Sep 2017, 08:57:54",Activity,1163897098
"2 Sep 2017, 16:05:41",Activity,1164629818
"3 Sep 2017, 07:01:01",Activity,1164134911
"3 Sep 2017, 19:40:24",Activity,1166707493
"4 Sep 2017, 09:23:07",Activity,1167031864
"4 Sep 2017, 09:23:11",Activity,1167401307
"5 Sep 2017, 08:03:41",Activity,1168500533
"5 Sep 2017, 08:06:10",Activity,1168057771
"8 Sep 2017, 09:52:51",Activity,1173813948
"9 Sep 2017, 18:14:47",Activity,1175651386
"9 Sep 2017, 18:15:11",Activity,1174611753
"10 Sep 2017, 13:39:29",Activity,1177265419
"10 Sep 2017, 15:08:35",Activity,1177449689
"10 Sep 2017, 15:08:39",Activity,1177536519
"10 Sep 2017, 19:08:26",Activity,1177536524
"10 Sep 2017, 19:08:27",Activity,1177536466
"16 Sep 2017, 17:21:15",Activity,1186885202
"16 Sep 2017, 18:33:52",Activity,1186990043
"16 Sep 2017, 19:13:50",Activity,1187044568
"17 Sep 2017, 13:57:14",Activity,1188108786
"17 Sep 2017, 14:31:19",Activity,1187899326
"17 Sep 2017, 14:31:35",Activity,1187929803
"17 Sep 2017, 15:06:48",Activity,1188441847
"17 Sep 2017, 16:08:25",Activity,1188642564
"18 Sep 2017, 07:58:53",Activity,1188671545
"22 Sep 2017, 08:27:26",Activity,1195672886
"22 Sep 2017, 13:53:36",Activity,1193105103
"23 Sep 2017, 10:00:13",Activity,1196549289
"23 Sep 2017, 10:00:21",Activity,1196571803
"23 Sep 2017, 10:01:20",Activity,1196109604
"23 Sep 2017, 13:56:13",Activity,1197458909
"24 Sep 2017, 11:10:31",Activity,1198877799
"24 Sep 2017, 12:12:09",Activity,1199112021
"24 Sep 2017, 12:12:10",Activity,1199111756
"24 Sep 2017, 12:12:12",Activity,1199118115
"24 Sep 2017, 14:15:49",Activity,1199256417
"24 Sep 2017, 14:16:12",Activity,1199469529
"24 Sep 2017, 14:16:14",Activity,1199482652
"24 Sep 2017, 19:32:35",Activity,1199938733
"24 Sep 2017, 19:32:37",Activity,1199938595
"24 Sep 2017, 19:32:39",Activity,1199906172
"24 Sep 2017, 19:32:44",Activity,1199779242
"24 Sep 2017, 19:32:49",Activity,1199690774
"24 Sep 2017, 19:33:16",Activity,1199127203
"24 Sep 2017, 19:33:27",Activity,1199938530
"24 Sep 2017, 19:33:43",Activity,1197788694
"25 Sep 2017, 09:08:38",Activity,1200496241
"26 Sep 2017, 08:18:54",Activity,1202121211
"26 Sep 2017, 08:19:00",Activity,1201413595
"26 Sep 2017, 08:19:05",Activity,1201325277
"26 Sep 2017, 08:21:28",Activity,1201325163
"27 Sep 2017, 11:43:31",Activity,1200602408
"30 Sep 2017, 09:51:23",Activity,1208175884
"30 Sep 2017, 10:26:01",Activity,1208177762
"30 Sep 2017, 12:03:34",Activity,1208405862
"30 Sep 2017, 13:53:30",Activity,1208530294
"30 Sep 2017, 13:53:33",Activity,1208530324
"1 Oct 2017, 15:09:23",Activity,1210272135
"1 Oct 2017, 15:19:10",Activity,1210539714
"1 Oct 2017, 15:19:11",Activity,1210430380
"1 Oct 2017, 15:19:11",Activity,1210304296
"2 Oct 2017, 20:14:33",Activity,1212316405
"6 Oct 2017, 17:45:02",Activity,1216593589
"10 Oct 2017, 08:53:12",Activity,1223472079
"11 Oct 2017, 13:03:41",Activity,1225056580
"14 Oct 2017, 07:54:54",Activity,1229082682
"14 Oct 2017, 14:54:40",Activity,1229208330
"14 Oct 2017, 14:54:42",Activity,1229182751
"14 Oct 2017, 15:49:24",Activity,1229605469
"14 Oct 2017, 18:14:11",Activity,1230104271
"15 Oct 2017, 08:27:36",Activity,1169854711
"15 Oct 2017, 08:28:18",Activity,1230093369
"15 Oct 2017, 16:01:21",Activity,1231321617
"15 Oct 2017, 16:18:02",Activity,1231843311
"17 Oct 2017, 08:24:19",Activity,1233768976
"18 Oct 2017, 08:49:56",Activity,1235685381
"18 Oct 2017, 20:04:59",Activity,1236248465
"18 Oct 2017, 20:07:02",Activity,1234601768
"20 Oct 2017, 15:34:55",Activity,1238567797
"20 Oct 2017, 15:34:57",Activity,1238567833
"20 Oct 2017, 16:47:53",Activity,1239071238
"23 Oct 2017, 10:07:15",Activity,1242285317
"27 Oct 2017, 07:46:38",Activity,1247946028
"29 Oct 2017, 20:40:02",Activity,1252565548
"5 Nov 2017, 17:54:48",Activity,1262344676
"5 Nov 2017, 18:05:36",Activity,1262316018
"5 Nov 2017, 18:05:40",Activity,1262344658
"5 Nov 2017, 18:05:41",Activity,1262317597
"5 Nov 2017, 18:05:45",Activity,1262314200
"5 Nov 2017, 18:05:46",Activity,1262346591
"5 Nov 2017, 18:05:53",Activity,1262629507
"5 Nov 2017, 18:06:18",Activity,1262631013
"5 Nov 2017, 18:06:40",Activity,1260269313
"5 Nov 2017, 18:06:52",Activity,1260900678
"5 Nov 2017, 18:07:05",Activity,1260173084
"8 Nov 2017, 13:30:56",Activity,1264942923
"11 Nov 2017, 17:09:44",Activity,1270723122
"14 Nov 2017, 13:37:25",Activity,1274844027
"16 Nov 2017, 22:33:27",Activity,1277944986
"16 Nov 2017, 22:33:45",Activity,1277937446
"16 Nov 2017, 22:34:19",Activity,1278251109
"19 Nov 2017, 10:37:28",Activity,1280594223
"19 Nov 2017, 10:37:38",Activity,1279889265
"19 Nov 2017, 10:37:39",Activity,1280347109
"19 Nov 2017, 10:37:43",Activity,1279460442
"23 Nov 2017, 09:09:32",Activity,1286869658
"23 Nov 2017, 14:41:27",Activity,1287186270
"24 Nov 2017, 22:42:43",Activity,1288746236
"24 Nov 2017, 22:42:45",Activity,1288874148
"27 Nov 2017, 08:28:09",Activity,1291533240
"28 Nov 2017, 09:59:55",Activity,1293393417
"28 Nov 2017, 20:08:07",Activity,1294252186
"29 Nov 2017, 15:15:00",Activity,1295132464
"29 Nov 2017, 15:15:06",Activity,1294472131
"29 Nov 2017, 15:15:30",Activity,1293826799
"29 Nov 2017, 21:50:29",Activity,1295663965
"3 Dec 2017, 14:40:19",Activity,1300519014
"3 Dec 2017, 17:04:32",Activity,1299127276
"3 Dec 2017, 17:05:15",Activity,1298840713
"3 Dec 2017, 20:12:43",Activity,1301041278
"4 Dec 2017, 09:13:17",Activity,1301512488
"5 Dec 2017, 19:31:24",Activity,1303068257
"9 Dec 2017, 14:36:46",Activity,1307849813
"14 Dec 2017, 11:31:27",Activity,1313202898
"14 Dec 2017, 22:18:39",Activity,1314158891
"16 Dec 2017, 17:52:22",Activity,1316129478
"17 Dec 2017, 21:19:32",Activity,1317723055
"17 Dec 2017, 21:19:42",Activity,1317650534
"19 Dec 2017, 09:57:13",Activity,1318609133
"19 Dec 2017, 23:14:26",Activity,1319743694
"22 Dec 2017, 09:08:23",Activity,1322134792
"22 Dec 2017, 09:08:24",Activity,1322134754
"23 Dec 2017, 10:28:35",Activity,1323288938
"23 Dec 2017, 12:34:33",Activity,1323908970
"23 Dec 2017, 19:17:17",Activity,1324404562
"24 Dec 2017, 18:53:15",Activity,1325825562
"24 Dec 2017, 18:53:20",Activity,1326017432
"25 Dec 2017, 15:24:40",Activity,1326407456
"25 Dec 2017, 15:24:46",Activity,1326789002
"25 Dec 2017, 15:24:53",Activity,1326458605
"25 Dec 2017, 15:25:25",Activity,1326426135
"25 Dec 2017, 15:25:29",Activity,1326590967
"25 Dec 2017, 15:25:34",Activity,1326743247
"25 Dec 2017, 15:25:39",Activity,1326423778
"25 Dec 2017, 20:44:13",Activity,1326457610
"25 Dec 2017, 20:44:47",Activity,1326813935
"26 Dec 2017, 00:01:53",Activity,1327113595
"26 Dec 2017, 16:40:50",Activity,1328032439
"26 Dec 2017, 21:25:10",Activity,1328333128
"27 Dec 2017, 21:30:12",Activity,1329179546
"29 Dec 2017, 12:08:26",Activity,1330568130
"29 Dec 2017, 12:08:30",Activity,1330528475
"31 Dec 2017, 17:52:48",Activity,1334766978
"1 Jan 2018, 12:59:41",Activity,1335770026
"1 Jan 2018, 15:45:16",Activity,1335770019
"1 Jan 2018, 16:29:24",Activity,1335875234
"1 Jan 2018, 16:29:54",Activity,1335708125
"2 Jan 2018, 23:05:44",Activity,1337683422
"2 Jan 2018, 23:06:06",Activity,1337221975
"3 Jan 2018, 22:56:27",Activity,1339291829
"6 Jan 2018, 13:32:59",Activity,1343014040
"7 Jan 2018, 21:23:39",Activity,1346014710
"8 Jan 2018, 08:50:55",Activity,1345546047
"8 Jan 2018, 08:51:00",Activity,1345740581
"8 Jan 2018, 08:51:02",Activity,1345716480
"8 Jan 2018, 08:51:18",Activity,1346496921
"8 Jan 2018, 12:09:16",Activity,1346688505
"8 Jan 2018, 14:02:22",Activity,1346860287
"8 Jan 2018, 14:02:50",Activity,1345446300
"8 Jan 2018, 14:02:51",Activity,1345422382
"8 Jan 2018, 14:03:01",Activity,1345598764
"8 Jan 2018, 14:03:15",Activity,1345506208
"9 Jan 2018, 09:39:50",Activity,1348084688
"9 Jan 2018, 09:40:15",Activity,1347314577
"9 Jan 2018, 09:41:17",Activity,1347180751
"11 Jan 2018, 12:02:09",Activity,1350639633
"11 Jan 2018, 13:42:34",Activity,1351556533
"12 Jan 2018, 07:51:38",Activity,1352624580
"12 Jan 2018, 07:52:31",Activity,1350730671
"12 Jan 2018, 20:11:40",Activity,1352888711
"12 Jan 2018, 20:11:50",Activity,1352918939
"13 Jan 2018, 20:47:37",Activity,1355014958
"13 Jan 2018, 20:47:43",Activity,1355147475
"15 Jan 2018, 13:16:41",Activity,1355001145
"16 Jan 2018, 16:26:57",Activity,1358843658
"16 Jan 2018, 22:21:10",Activity,1360553252
"19 Jan 2018, 11:18:28",Activity,1363494664
"19 Jan 2018, 15:04:26",Activity,1364263725
"19 Jan 2018, 15:04:42",Activity,1364358681
"20 Jan 2018, 22:33:07",Activity,1366652774
"21 Jan 2018, 09:45:59",Activity,1366367666
"21 Jan 2018, 09:46:11",Activity,1366601446
"21 Jan 2018, 09:46:32",Activity,1365698251
"21 Jan 2018, 09:46:40",Activity,1366059283
"21 Jan 2018, 09:46:43",Activity,1366272722
"21 Jan 2018, 17:18:46",Activity,1368316418
"21 Jan 2018, 17:18:53",Activity,1368321844
"22 Jan 2018, 13:33:16",Activity,1369577113
"23 Jan 2018, 13:16:38",Activity,1370118056
"25 Jan 2018, 20:06:13",Activity,1374585405
"28 Jan 2018, 16:03:03",Activity,1379902226
"7 Feb 2018, 20:04:44",Activity,1396513364
"7 Feb 2018, 20:06:04",Activity,1395760852
"9 Feb 2018, 12:32:47",Activity,1398748496
"11 Feb 2018, 15:14:04",Activity,1400153000
"11 Feb 2018, 18:11:29",Activity,1402790067
"11 Feb 2018, 18:27:48",Activity,1402627523
"11 Feb 2018, 18:28:35",Activity,1399350008
"12 Feb 2018, 11:06:41",Activity,1403754831
"13 Feb 2018, 20:42:08",Activity,1405838491
"14 Feb 2018, 08:13:50",Activity,1404552933
"14 Feb 2018, 20:53:44",Activity,1407131445
"16 Feb 2018, 10:44:27",Activity,1409884432
"16 Feb 2018, 13:53:30",Activity,1410079598
"25 Feb 2018, 16:11:41",Activity,1423475404
"25 Feb 2018, 16:11:46",Activity,1423757018
"25 Feb 2018, 16:12:07",Activity,1425369738
"1 Mar 2018, 10:30:09",Activity,1430084124
"4 Mar 2018, 14:48:55",Activity,1435945140
"4 Mar 2018, 17:58:42",Activity,1436213215
"5 Mar 2018, 14:34:49",Activity,1437461089
"5 Mar 2018, 20:17:32",Activity,1437898859
"7 Mar 2018, 09:59:24",Activity,1439737134
"7 Mar 2018, 09:59:28",Activity,1440404206
"7 Mar 2018, 09:59:31",Activity,1439787127
"7 Mar 2018, 09:59:37",Activity,1439452967
"7 Mar 2018, 09:59:40",Activity,1440334128
"7 Mar 2018, 09:59:48",Activity,1439544314
"9 Mar 2018, 18:20:20",Activity,1444098500
"9 Mar 2018, 18:20:41",Activity,1443853367
"9 Mar 2018, 18:20:56",Activity,1443865243
"9 Mar 2018, 18:21:01",Activity,1444188307
"9 Mar 2018, 18:21:37",Activity,1443640062
"10 Mar 2018, 21:24:37",Activity,1446208728
"12 Mar 2018, 14:45:35",Activity,1448110096
"12 Mar 2018, 14:46:00",Activity,1448956495
"12 Mar 2018, 14:46:05",Activity,1448340724
"16 Mar 2018, 12:34:47",Activity,1444677857
"17 Mar 2018, 19:47:52",Activity,1457638772
"18 Mar 2018, 10:04:52",Activity,1456230145
"18 Mar 2018, 10:05:11",Activity,1457611327
"22 Mar 2018, 14:41:53",Activity,1465735666
"23 Mar 2018, 16:47:37",Activity,1467066548
"23 Mar 2018, 16:47:57",Activity,1466081280
"24 Mar 2018, 10:44:10",Activity,1468465027
"24 Mar 2018, 10:44:23",Activity,1467651504
"25 Mar 2018, 20:13:47",Activity,1471864529
"25 Mar 2018, 20:13:50",Activity,1471864479
"27 Mar 2018, 11:04:11",Activity,1473406163
"28 Mar 2018, 08:56:04",Activity,1475945444
"28 Mar 2018, 08:56:07",Activity,1475885230
"30 Mar 2018, 08:55:36",Activity,1479180806
"30 Mar 2018, 08:55:51",Activity,1477817611
"30 Mar 2018, 08:55:56",Activity,1478014670
"30 Mar 2018, 08:56:08",Activity,1476521361
"30 Mar 2018, 08:56:14",Activity,1476969127
"1 Apr 2018, 20:20:52",Activity,1482196973
"1 Apr 2018, 20:20:56",Activity,1484173155
"2 Apr 2018, 10:39:49",Activity,1484939503
"2 Apr 2018, 10:40:34",Activity,1485023399
"2 Apr 2018, 20:56:34",Activity,1485850350
"4 Apr 2018, 11:22:15",Activity,1487527320
"4 Apr 2018, 11:22:56",Activity,1487268659
"5 Apr 2018, 11:30:00",Activity,1490327710
"5 Apr 2018, 11:30:21",Activity,1489388389
"5 Apr 2018, 11:30:25",Activity,1489701793
"5 Apr 2018, 11:30:38",Activity,1488909108
"5 Apr 2018, 11:30:45",Activity,1487181484
"5 Apr 2018, 15:09:48",Activity,1490743564
"6 Apr 2018, 08:28:38",Activity,1491336567
"6 Apr 2018, 17:28:07",Activity,1492565303
"6 Apr 2018, 17:28:11",Activity,1492536960
"6 Apr 2018, 17:28:15",Activity,1492575648
"7 Apr 2018, 18:17:12",Activity,1494831457
"8 Apr 2018, 07:01:53",Activity,1493765199
"8 Apr 2018, 07:02:03",Activity,1493825984
"8 Apr 2018, 07:02:17",Activity,1494274141
"8 Apr 2018, 07:02:26",Activity,1493303485
"10 Apr 2018, 08:41:47",Activity,1498165115
"10 Apr 2018, 08:41:50",Activity,1498164789
"10 Apr 2018, 08:42:50",Activity,1499138299
"10 Apr 2018, 08:42:58",Activity,1499244329
"10 Apr 2018, 08:43:46",Activity,1497252433
"11 Apr 2018, 21:24:23",Activity,1502912851
"11 Apr 2018, 21:25:08",Activity,1502330938
"11 Apr 2018, 21:25:10",Activity,1502851751
"11 Apr 2018, 21:25:13",Activity,1502973843
"11 Apr 2018, 21:25:14",Activity,1502997559
"11 Apr 2018, 21:29:18",Activity,1503118117
"13 Apr 2018, 17:45:46",Activity,1505772672
"14 Apr 2018, 17:53:11",Activity,1504096540
"14 Apr 2018, 17:53:23",Activity,1508444311
"14 Apr 2018, 17:53:36",Activity,1507724925
"14 Apr 2018, 18:34:13",Activity,1508507243
"15 Apr 2018, 07:52:18",Activity,1509063874
"17 Apr 2018, 08:09:54",Activity,1512389634
"17 Apr 2018, 08:09:58",Activity,1512599957
"17 Apr 2018, 08:10:15",Activity,1511905741
"18 Apr 2018, 20:26:24",Activity,1516320859
"18 Apr 2018, 20:27:03",Activity,1516021858
"18 Apr 2018, 20:27:10",Activity,1516680829
"18 Apr 2018, 20:27:17",Activity,1516631289
"18 Apr 2018, 20:27:20",Activity,1516724330
"19 Apr 2018, 10:44:26",Activity,1516910004
"19 Apr 2018, 10:44:37",Activity,1517656188
"19 Apr 2018, 16:20:05",Activity,1518149749
"21 Apr 2018, 14:13:09",Activity,1522304616
"21 Apr 2018, 18:59:35",Activity,1522989154
"21 Apr 2018, 19:00:04",Activity,1522980765
"23 Apr 2018, 19:54:22",Activity,1526674919
"23 Apr 2018, 19:54:36",Activity,1527235518
"23 Apr 2018, 20:03:08",Activity,1527412496
"27 Apr 2018, 17:23:39",Activity,1535105416
"28 Apr 2018, 13:15:09",Activity,1536309580
"28 Apr 2018, 13:15:16",Activity,1536269746
"28 Apr 2018, 13:16:10",Activity,1535148659
"28 Apr 2018, 13:16:19",Activity,1534320722
"28 Apr 2018, 13:16:30",Activity,1533559777
"29 Apr 2018, 08:41:49",Activity,1537778588
"29 Apr 2018, 14:17:48",Activity,1539056780
"29 Apr 2018, 14:18:32",Activity,1539008628
"4 May 2018, 12:14:40",Activity,1548461756
"6 May 2018, 17:12:36",Activity,1553259088
"6 May 2018, 18:54:53",Activity,1554178087
"6 May 2018, 18:54:57",Activity,1553985634
"6 May 2018, 18:55:05",Activity,1553240191
"6 May 2018, 18:55:10",Activity,1553038048
"7 May 2018, 14:47:20",Activity,1555576766
"7 May 2018, 14:47:22",Activity,1555184272
"7 May 2018, 14:47:47",Activity,1555772080
"7 May 2018, 14:48:06",Activity,1554603849
"7 May 2018, 14:48:14",Activity,1555559307
"10 May 2018, 10:19:00",Activity,1561485653
"10 May 2018, 10:20:16",Activity,1561147283
"10 May 2018, 10:20:48",Activity,1559881469
